# dist                  solution_id         designation                  source_id           random_index ref_epoch ra                 ra_error    dec                dec_error   parallax               parallax_error parallax_over_error pm         pmra                  pmra_error  pmdec                pmdec_error ra_dec_corr   ra_parallax_corr ra_pmra_corr  ra_pmdec_corr  dec_parallax_corr dec_pmra_corr dec_pmdec_corr parallax_pmra_corr parallax_pmdec_corr pmra_pmdec_corr astrometric_n_obs_al astrometric_n_obs_ac astrometric_n_good_obs_al astrometric_n_bad_obs_al astrometric_gof_al astrometric_chi2_al astrometric_excess_noise astrometric_excess_noise_sig astrometric_params_solved astrometric_primary_flag nu_eff_used_in_astrometry pseudocolour pseudocolour_error ra_pseudocolour_corr dec_pseudocolour_corr parallax_pseudocolour_corr pmra_pseudocolour_corr pmdec_pseudocolour_corr astrometric_matched_transits visibility_periods_used astrometric_sigma5d_max matched_transits new_matched_transits matched_transits_removed ipd_gof_harmonic_amplitude ipd_gof_harmonic_phase ipd_frac_multi_peak ipd_frac_odd_win ruwe       scan_direction_strength_k1 scan_direction_strength_k2 scan_direction_strength_k3 scan_direction_strength_k4 scan_direction_mean_k1 scan_direction_mean_k2 scan_direction_mean_k3 scan_direction_mean_k4 duplicated_source phot_g_n_obs phot_g_mean_flux   phot_g_mean_flux_error phot_g_mean_flux_over_error phot_g_mean_mag phot_bp_n_obs phot_bp_mean_flux  phot_bp_mean_flux_error phot_bp_mean_flux_over_error phot_bp_mean_mag phot_rp_n_obs phot_rp_mean_flux  phot_rp_mean_flux_error phot_rp_mean_flux_over_error phot_rp_mean_mag phot_bp_rp_excess_factor phot_bp_n_contaminated_transits phot_bp_n_blended_transits phot_rp_n_contaminated_transits phot_rp_n_blended_transits phot_proc_mode bp_rp        bp_g         g_rp       radial_velocity radial_velocity_error rv_method_used rv_nb_transits rv_nb_deblended_transits rv_visibility_periods_used rv_expected_sig_to_noise rv_renormalised_gof rv_chisq_pvalue rv_time_duration rv_amplitude_robust rv_template_teff rv_template_logg rv_template_fe_h rv_atm_param_origin vbroad   vbroad_error vbroad_nb_transits grvs_mag   grvs_mag_error grvs_mag_nb_transits rvs_spec_sig_to_noise phot_variable_flag l                 b                   ecl_lon            ecl_lat            in_qso_candidates in_galaxy_candidates non_single_star has_xp_continuous has_xp_sampled has_rvs has_epoch_photometry has_epoch_rv has_mcmc_gspphot has_mcmc_msc in_andromeda_survey classprob_dsc_combmod_quasar classprob_dsc_combmod_galaxy classprob_dsc_combmod_star teff_gspphot teff_gspphot_lower teff_gspphot_upper logg_gspphot logg_gspphot_lower logg_gspphot_upper mh_gspphot mh_gspphot_lower mh_gspphot_upper distance_gspphot distance_gspphot_lower distance_gspphot_upper azero_gspphot azero_gspphot_lower azero_gspphot_upper ag_gspphot ag_gspphot_lower ag_gspphot_upper ebpminrp_gspphot ebpminrp_gspphot_lower ebpminrp_gspphot_upper libname_gspphot
  0.014881490117470557  1636148068921376768 "Gaia DR3 2031062069761154944" 2031062069761154944 1099234906   2016.0    300.76785961613365 0.30150446  31.959310753863242 0.4099539   -0.3316225681182313    0.481695       -0.68844926         6.3310194  -3.1962739072955655   0.4464072   -5.464946306316085   0.55798644  0.011321239   0.15164657       5.1315525E-4  0.02114194     0.08301685        -0.024603045  -0.1696261     -0.1996409         0.06395907          0.046813443     425                  0                    422                       3                        2.5643888          550.6519            1.9680152                3.160731                     95                        false                    ""                        1.1706748    0.11018709         0.09180824           0.1811409             0.12490761                 -0.1357034             -0.12997697             49                           27                      0.7770835               50               21                   0                        0.019232143                154.82602              1                   0                1.0893842  0.14478691                 0.28431997                 0.14778592                 0.3493004                  -93.681046             85.64455               3.6534507              -18.613104             false             412          169.15728520960496 0.7643139              221.31912                   20.11664        14            26.54302976200726  6.0166054               4.4116287                    21.778666        18            217.5499548080253  11.149081               19.512815                    18.903997        1.4429942                0                               0                          0                               0                          0              2.8746681    1.6620255    1.2126427  ""              ""                    ""             ""             ""                       ""                         ""                       ""                  ""              ""               ""                  ""               ""               ""               ""                  ""       ""           ""                 ""         ""             ""                   ""                    NOT_AVAILABLE      69.09394739749851 0.5256218289457837  313.4414419964067  50.861325741442556 false             false                0               false             false          false   false                false        false            false        false               1.2088702E-13                1.8706303E-10                0.99999434                 ""           ""                 ""                 ""           ""                 ""                 ""         ""               ""               ""               ""                     ""                     ""            ""                  ""                  ""         ""               ""               ""               ""                     ""                     ""             
  0.014908945000714926  1636148068921376768 "Gaia DR3 2031062031104963328" 2031062031104963328 498810642    2016.0    300.79021961420545 0.40789062  31.953378215360367 0.63547283  0.412950351808248      0.69910973     0.5906803           9.618259   -1.2879894148371622   0.61361885  -9.531631132319806   1.0077441   0.048058644   0.08679047       0.023684336   -0.057260424   -0.14456598       -0.09887469   -0.39943156    -0.0472958         0.263681            0.07252594      383                  0                    381                       2                        -0.48346382        418.09528           1.8187369                6.268815                     95                        false                    ""                        1.0772973    0.15110344         0.06612392           0.18060187            0.14003237                 -0.18517801            -0.15597455             44                           24                      1.4294665               46               17                   0                        0.027693868                94.476395              0                   0                0.98151493 0.18474759                 0.30228782                 0.17362456                 0.41219023                 -94.65866              89.43989               6.3235097              -18.290432             false             373          109.44349353851105 0.6532127              167.54648                   20.589392       12            32.89529637974958  8.981594                3.6625233                    21.545708        23            156.54668077836905 10.1609125              15.4067545                   19.261286        1.7309569                0                               0                          0                               0                          0              2.284422     0.956316     1.3281059  ""              ""                    ""             ""             ""                       ""                         ""                       ""                  ""              ""               ""                  ""               ""               ""               ""                  ""       ""           ""                 ""         ""             ""                   ""                    NOT_AVAILABLE      69.09901326501335 0.5064008195414506  313.46685887590314 50.84959281206366  false             false                0               false             false          false   false                false        false            false        false               2.2378772E-11                5.216194E-13                 0.9999951                  ""           ""                 ""                 ""           ""                 ""                 ""         ""               ""               ""               ""                     ""                     ""            ""                  ""                  ""         ""               ""               ""               ""                     ""                     ""             
  0.01494331675851059   1636148068921376768 "Gaia DR3 2031062275919638784" 2031062275919638784 1630880462   2016.0    300.7653134795729  8.101695    31.96649179436097  9.115775    ""                     ""             ""                  ""         ""                    ""          ""                   ""          -0.26923922   ""               ""            ""             ""                ""            ""             ""                 ""                  ""              71                   0                    65                        6                        45.53682           3208.768            35.364006                6994.92                      3                         false                    ""                        ""           ""                 ""                   ""                    ""                         ""                     ""                      9                            8                       25.421999               11               5                    9                        0.15423518                 144.94135              23                  30               ""         0.5379364                  0.14218222                 0.21982558                 0.48579633                 -98.62301              -73.130394             -17.808937             -32.703594             false             66           101.31464305947166 2.8471677              35.58436                    20.673187       3             26.264440457439616 4.6509047               5.647168                     21.790121        4             211.15782820817745 13.475841               15.669362                    18.936378        2.3434153                0                               3                          0                               4                          0              2.8537426    1.1169338    1.7368088  ""              ""                    ""             ""             ""                       ""                         ""                       ""                  ""              ""               ""                  ""               ""               ""               ""                  ""       ""           ""                 ""         ""             ""                   ""                    NOT_AVAILABLE      69.09888068605913 0.5312696774591927  313.44187035348386 50.868819763439156 false             false                0               false             false          false   false                false        false            false        false               1.2242509E-5                 1.4901067E-5                 0.99965316                 ""           ""                 ""                 ""           ""                 ""                 ""         ""               ""               ""               ""                     ""                     ""            ""                  ""                  ""         ""               ""               ""               ""                     ""                     ""             
  0.014960284657198999  1636148068921376768 "Gaia DR3 2031062035401242752" 2031062035401242752 1697203662   2016.0    300.7932947193501  1.2761639   31.954843111547046 2.0872588   ""                     ""             ""                  ""         ""                    ""          ""                   ""          -0.060757488  ""               ""            ""             ""                ""            ""             ""                 ""                  ""              79                   0                    79                        0                        0.4704157          79.17222            1.8140169                0.36565375                   3                         false                    ""                        ""           ""                 ""                   ""                    ""                         ""                     ""                      9                            8                       8.596395                10               2                    2                        0.030218227                83.58966               0                   0                ""         0.29736978                 0.43568623                 0.2728984                  0.16974561                 -39.3179               -82.18587              -29.454212             -20.953587             false             79           68.89595460152833  1.3411106              51.37231                    21.091883       4             32.19345830191936  6.0577655               5.3144116                    21.569122        6             88.47834943198411  9.03315                 9.79485                      19.880802        1.7515079                0                               0                          0                               0                          0              1.6883202    0.4772396    1.2110806  ""              ""                    ""             ""             ""                       ""                         ""                       ""                  ""              ""               ""                  ""               ""               ""               ""                  ""       ""           ""                 ""         ""             ""                   ""                    NOT_AVAILABLE      69.10164171005563 0.5049706606884409  313.4715189810998  50.8501379016436   false             false                0               false             false          false   false                false        false            false        false               7.265648E-5                  3.2019358E-5                 0.99960625                 ""           ""                 ""                 ""           ""                 ""                 ""         ""               ""               ""               ""                     ""                     ""            ""                  ""                  ""         ""               ""               ""               ""                     ""                     ""             
  0.014976580360452638  1636148068921376768 "Gaia DR3 2031062035420717056" 2031062035420717056 999883915    2016.0    300.7945565527918  0.16179562  31.955678057774573 0.22886083  0.7056261829133124     0.26447222     2.668054            5.896377   -3.0363546744939844   0.23985888  -5.054484683900181   0.31040236  -0.12867188   -0.03649703      0.008121757   -0.058598615   0.18128149        -0.11328675   -0.13730475    -0.12212192        -0.15309668         -0.041973267    413                  0                    412                       1                        2.3635197          515.8398            0.83283854               1.771932                     95                        false                    ""                        1.2875586    0.057695232        0.007664065          0.15778713            0.11047345                 -0.1678319             -0.18150902             48                           26                      0.43221405              53               22                   0                        0.012638892                154.8436               0                   20               1.0832362  0.13850553                 0.2947518                  0.12220669                 0.31176817                 -132.31566             75.26954               12.374565              -16.461088             false             411          370.97170873468576 0.8773941              422.81082                   19.264015       3             117.18929059871427 33.38509                3.5102284                    20.166323        3             444.0234554394604  31.715364               14.000263                    18.129381        1.5128182                0                               3                          0                               3                          0              2.0369415    0.9023075    1.134634   ""              ""                    ""             ""             ""                       ""                         ""                       ""                  ""              ""               ""                  ""               ""               ""               ""                  ""       ""           ""                 ""         ""             ""                   ""                    NOT_AVAILABLE      69.10291828652065 0.5045082371827747  313.4735506791877  50.85058289127915  false             false                0               false             false          false   false                false        false            false        false               1.4044382E-10                2.7194225E-10                0.9999931                  ""           ""                 ""                 ""           ""                 ""                 ""         ""               ""               ""               ""                     ""                     ""            ""                  ""                  ""         ""               ""               ""               ""                     ""                     ""             
  0.015028348505094406  1636148068921376768 "Gaia DR3 2031062275919656192" 2031062275919656192 526567341    2016.0    300.76719477799713 0.82208264  31.97386057690586  1.315813    -0.12155765331780113   1.3629186      -0.08918922         5.563767   -3.8169995565251202   1.1747954   -4.0479647038395745  2.338979    0.021525022   0.13684125       0.24503028    0.025363939    -0.13584028       -0.09449348   -0.16979873    -0.007864224       0.0898187           0.12651187      159                  0                    159                       0                        1.3578268          180.87207           0.19853452               0.004857148                  95                        false                    ""                        0.3852925    0.37994996         -0.21976064          -0.11769412           0.07032004                 -0.09978341            -0.3736706              19                           13                      3.2519474               19               5                    1                        0.075488605                120.43676              0                   0                1.076384   0.49632525                 0.47073716                 0.43023074                 0.57409304                 -131.01236             88.79707               21.571802              -11.290019             false             159          83.12828209346681  1.0069625              82.553505                   20.887995       2             25.633868989346205 5.8564487               4.377033                     21.816507        12            89.18068894560065  10.237151               8.711475                     19.87222         1.3811733                0                               0                          0                               0                          1              1.9442883    0.9285126    1.0157757  ""              ""                    ""             ""             ""                       ""                         ""                       ""                  ""              ""               ""                  ""               ""               ""               ""                  ""       ""           ""                 ""         ""             ""                   ""                    NOT_AVAILABLE      69.10597032182245 0.5338362745114502  313.44802942170804 50.875280376885534 false             false                0               false             false          false   false                false        false            false        false               5.675696E-10                 1.8947764E-10                0.9999969                  ""           ""                 ""                 ""           ""                 ""                 ""         ""               ""               ""               ""                     ""                     ""            ""                  ""                  ""         ""               ""               ""               ""                     ""                     ""             
  0.015040327377552181  1636148068921376768 "Gaia DR3 2031062275919638912" 2031062275919638912 1297544370   2016.0    300.7652033412439  1.4108961   31.966383782138873 1.3683679   -11.138514500492606    1.992914       -5.5890594          21.438507  -20.666970059426596   1.61878     5.699646581460705    1.928984    0.08538906    -0.05626637      -0.22708598   -0.27812913    0.13130966        -0.16118497   -0.042095896   -0.062657036       0.069188185         0.21473342      105                  0                    104                       1                        11.086316          367.19934           6.909383                 12.239619                    95                        false                    ""                        2.0047007    0.44915977         0.25150463           0.042018857           0.3859972                  -0.26715168            -0.31915835             13                           11                      2.8257053               14               6                    8                        0.1427411                  121.21123              27                  14               1.8844444  0.40133286                 0.07020915                 0.20313434                 0.43649933                 -172.6493              -33.63117              32.196785              -21.844213             false             104          112.2339561726178  2.0256495              55.406406                   20.562056       6             34.38760469774958  9.096751                3.7802072                    21.497538        6             246.12227137007682 9.981955                24.656721                    18.770018        2.4993317                0                               6                          0                               6                          1              2.72752      0.935482     1.792038   ""              ""                    ""             ""             ""                       ""                         ""                       ""                  ""              ""               ""                  ""               ""               ""               ""                  ""       ""           ""                 ""         ""             ""                   ""                    NOT_AVAILABLE      69.09873951990458 0.53129137770673    313.44167502519815 50.8687476438563   false             false                0               false             false          false   false                false        false            false        false               2.13576E-10                  1.129708E-10                 0.99999833                 ""           ""                 ""                 ""           ""                 ""                 ""         ""               ""               ""               ""                     ""                     ""            ""                  ""                  ""         ""               ""               ""               ""                     ""                     ""             
  0.015086236959837962  1636148068921376768 "Gaia DR3 2031062035401235840" 2031062035401235840 1382910388   2016.0    300.79996769945376 0.117362514 31.96264797698871  0.14867426  0.16475449490395752    0.18246605     0.90293235          6.1355743  -2.8309953235574747   0.16355908  -5.443412528477504   0.2058846   -0.07587585   0.19584234       -0.15512125   0.002081184    0.09400951        -0.06883837   -0.23465995    -0.22044836        0.10532458          -0.06816856     455                  0                    454                       1                        1.5289439          521.79956           0.544933                 1.3920431                    95                        false                    ""                        1.3788167    0.04173775         -0.038390078         0.19125867            0.0039348835               -0.10529675            -0.20191209             52                           27                      0.28873298              54               22                   0                        0.008455372                175.9118               0                   0                1.0507543  0.15748486                 0.25013027                 0.16200651                 0.34836206                 -83.50643              72.37536               14.952372              -21.248503             false             453          549.7892752387701  1.2102793              454.26642                   18.836876       50            155.08609776609947 4.564218                33.97868                     19.86211         47            569.407785776089   6.1423426               92.70206                     17.859337        1.3177665                0                               20                         0                               18                         0              2.0027733    1.0252342    0.97753906 ""              ""                    ""             ""             ""                       ""                         ""                       ""                  ""              ""               ""                  ""               ""               ""               ""                  ""       ""           ""                 ""         ""             ""                   ""                    NOT_AVAILABLE      69.1112627325468  0.5043286244390331  313.4839956447225  50.85569910291597  false             false                0               false             false          false   false                false        true             false        false               5.3321448E-11                6.2682314E-13                0.99999344                 4157.5806    4071.3894          4225.9336          4.464        4.3577             4.6026             -2.9868    -3.3782          -2.8011          841.6917         708.5159               933.3948               1.6514        1.5271              1.7385              1.1833     1.0889           1.2499           0.6507           0.5964                 0.6885                 MARCS          
  0.015177503949719591  1636148068921376768 "Gaia DR3 2031062271617578752" 2031062271617578752 834401571    2016.0    300.765171643384   0.030228134 31.968850910256595 0.03915254  0.23901378359440148    0.04703763     5.081331            5.919727   -2.665649496040661    0.04243781  -5.285591697562807   0.048222743 -0.06475311   -0.025347207     -0.05052334   0.024304675    0.07794909        0.0021819097  -0.26341516    -0.18604171        -0.0060099633       -0.024027264    441                  0                    441                       0                        1.6154666          506.00943           0.12508115               1.0230318                    31                        false                    1.3915672                 ""           ""                 ""                   ""                    ""                         ""                     ""                      52                           28                      0.067852065             53               24                   0                        0.016746502                158.64015              0                   0                1.0544242  0.09246117                 0.22238933                 0.089032665                0.30218756                 -101.54473             78.07092               6.9904127              -18.82162              false             432          4543.322800325447  2.3603384              1924.8607                   16.543932       50            1595.9006688361544 7.634551                209.0366                     17.331028        49            4297.887735504405  8.752396                491.05273                    15.664758        1.2972418                0                               2                          0                               1                          0              1.6662703    0.787096     0.87917423 ""              ""                    ""             ""             ""                       ""                         ""                       ""                  ""              ""               ""                  ""               ""               ""               ""                  ""       ""           ""                 ""         ""             ""                   ""                    NOT_AVAILABLE      69.10081476340942 0.5326259862202304  313.4428951289091  50.871091692588195 false             false                0               true              false          false   false                false        false            true         false               1.02031874E-13               5.5569858E-11                0.9999991                  ""           ""                 ""                 ""           ""                 ""                 ""         ""               ""               ""               ""                     ""                     ""            ""                  ""                  ""         ""               ""               ""               ""                     ""                     ""             
  0.015181142535908297  1636148068921376768 "Gaia DR3 2031062310298675456" 2031062310298675456 805160814    2016.0    300.77121360878783 0.21718425  31.978422659778495 0.28137594  0.4781366141782871     0.33526185     1.4261588           9.440364   -4.807517116825142    0.31128877  -8.124545931615966   0.3780663   -0.018798685  0.036108013      -0.020791754  -0.027226912   0.11493477        -0.060703922  -0.1999537     -0.16825727        -0.029217456        0.010655204     423                  0                    422                       1                        3.4707396          554.03217           1.371967                 2.812287                     95                        false                    ""                        1.3261153    0.079046816        0.06269753           0.21968181            0.13742018                 -0.1316745             -0.18786804             50                           27                      0.5268915               52               23                   0                        0.018089658                122.333336             0                   0                1.1218753  0.13699728                 0.2097967                  0.12028522                 0.3402524                  -92.40109              80.954765              10.765212              -18.58579              true              422          258.68874869531044 0.8027803              322.24106                   19.655422       45            50.88699364741461  3.840071                13.251576                    21.072025        44            378.566898089325   9.869427                38.357536                    18.30254         1.6601182                0                               45                         0                               44                         0              2.7694855    1.4166031    1.3528824  ""              ""                    ""             ""             ""                       ""                         ""                       ""                  ""              ""               ""                  ""               ""               ""               ""                  ""       ""           ""                 ""         ""             ""                   ""                    NOT_AVAILABLE      69.11164696664413 0.5333750706849407  313.4554751648731  50.878499276073434 false             false                0               false             false          false   false                false        false            false        false               4.06614E-11                  5.0980016E-13                0.9999971                  ""           ""                 ""                 ""           ""                 ""                 ""         ""               ""               ""               ""                     ""                     ""            ""                  ""                  ""         ""               ""               ""               ""                     ""                     ""             
  0.015365670796966387  1636148068921376768 "Gaia DR3 2031062310279389568" 2031062310279389568 1312987214   2016.0    300.7715621943681  0.2750468   31.978909724505446 0.34602088  0.06217606983717236    0.43653482     0.14243095          4.49293    -1.8114698240990457   0.3732494   -4.111568688931977   0.46505305  -0.0142279435 -0.051493064     0.0038210168  -0.025409421   0.1542727         -0.05556062   -0.15734038    -0.120973766       0.0017862162        0.04435776      391                  0                    388                       3                        0.35009387         435.8223            1.3975335                1.7942768                    95                        false                    ""                        1.1846232    0.09971193         0.08355169           0.19297637            0.13347033                 -0.1464751             -0.1832568              46                           25                      0.64718443              49               21                   1                        0.034017395                164.57355              0                   10               1.0118165  0.071950674                0.17791831                 0.12929976                 0.37136212                 -108.63935             81.35214               -0.041073214           -17.125103             false             389          198.9411559540729  0.80275667             247.8225                    19.940556       2             61.418453306555186 9.760546                6.2925224                    20.867796        2             261.18133031383155 3.936758                66.34427                     18.70554         1.6215839                0                               1                          0                               1                          0              2.1622562    0.9272404    1.2350159  ""              ""                    ""             ""             ""                       ""                         ""                       ""                  ""              ""               ""                  ""               ""               ""               ""                  ""       ""           ""                 ""         ""             ""                   ""                    NOT_AVAILABLE      69.1122167179768  0.5333836652449025  313.45616772274377 50.878864941618126 false             false                0               false             false          false   false                false        false            false        false               9.430384E-10                 1.9290496E-9                 0.9999947                  ""           ""                 ""                 ""           ""                 ""                 ""         ""               ""               ""               ""                     ""                     ""            ""                  ""                  ""         ""               ""               ""               ""                     ""                     ""             
  0.015378477685526956  1636148068921376768 "Gaia DR3 2031062310279397120" 2031062310279397120 502610507    2016.0    300.76890577235565 0.22497086  31.976695190825804 0.29820913  -0.46837767169633604   0.35418287     -1.3224177          5.9441805  -2.4358780085498593   0.3224674   -5.4221563302852065  0.43792313  -0.02319139   0.12568748       -0.021588985  -0.010190052   -0.0414582        -0.038968783  -0.3482294     -0.22156818        0.084981106         -0.027310671    390                  0                    386                       4                        0.48734134         463.56757           1.1558186                1.7797439                    95                        false                    ""                        1.0757055    0.083386384        -0.0433442           0.21796007            0.10556658                 -0.1383725             -0.2120326              46                           25                      0.61694556              47               21                   0                        0.041244507                12.496147              0                   0                1.0168475  0.1995744                  0.17588446                 0.04120697                 0.34021845                 -88.70023              80.2736                7.9271126              -20.155195             false             381          262.51752581324007 0.87132674             301.28482                   19.639471       41            63.04634751657334  4.001625                15.755186                    20.839392        42            271.6448820027426  6.1959286               43.84248                     18.662891        1.274929                 0                               0                          0                               1                          0              2.1765003    1.1999207    0.97657967 ""              ""                    ""             ""             ""                       ""                         ""                       ""                  ""              ""               ""                  ""               ""               ""               ""                  ""       ""           ""                 ""         ""             ""                   ""                    NOT_AVAILABLE      69.1091428792916  0.5341143777941908  313.4516554095293  50.87749548983535  false             false                0               false             false          false   false                false        false            false        false               1.0555523E-13                5.098754E-13                 0.9999973                  ""           ""                 ""                 ""           ""                 ""                 ""         ""               ""               ""               ""                     ""                     ""            ""                  ""                  ""         ""               ""               ""               ""                     ""                     ""             
  0.015462776435496539  1636148068921376768 "Gaia DR3 2031062275919646080" 2031062275919646080 384610254    2016.0    300.7647243920144  0.112802275 31.967845585759548 0.15312229  0.4611952944574345     0.18087961     2.5497363           2.8798957  -0.7955463813858716   0.16057979  -2.767834024708441   0.2034979   -0.007945415  0.09668445       -0.04390695   -0.017558055   0.16858336        -0.07448949   -0.21423616    -0.19587441        0.027926221         0.044294257     424                  0                    422                       2                        -0.28241578        463.93118           0.4515528                0.94221973                   95                        false                    ""                        1.2236371    0.041526776        0.046715047          0.22065517            0.12039551                 -0.10403856            -0.17570603             50                           27                      0.28441095              51               23                   1                        0.023998039                177.6491               0                   0                0.98942643 0.10737772                 0.23971976                 0.14534925                 0.344396                   -87.07052              82.92349               9.528137               -18.96491              false             414          563.2983737467067  1.0324385              545.5999                    18.81052        45            139.70966519696742 5.4496627               25.636387                    19.975475        45            591.5197958429344  6.2399926               94.79495                     17.817972        1.298121                 0                               0                          0                               0                          0              2.1575031    1.1649551    0.992548   ""              ""                    ""             ""             ""                       ""                         ""                       ""                  ""              ""               ""                  ""               ""               ""               ""                  ""       ""           ""                 ""         ""             ""                   ""                    NOT_AVAILABLE      69.09976154308733 0.5324127707789659  313.4418123775285  50.87026238809986  false             false                0               false             false          false   false                false        true             false        false               1.0235413E-13                5.0991324E-13                0.9999951                  3970.9255    3914.1636          4010.826           4.8572       4.5469             4.9074             -1.1092    -1.3146          -0.9682          647.1268         586.8273               796.3902               1.675         1.5936              1.762               1.1649     1.1055           1.2277           0.6379           0.607                  0.671                  MARCS          
  0.0155007033484199    1636148068921376768 "Gaia DR3 2031062688241473536" 2031062688241473536 44438375     2016.0    300.7819839230968  0.3823603   31.982420351326798 0.51074547  -0.4482747295624385    0.607777       -0.7375645          7.199624   -5.0656153478913755   0.58552355  -5.116065636751404   0.7748201   0.06356044    -0.02222007      0.17939444    0.118023194    -0.07086799       0.11658215    -0.30295566    -0.15981394        0.1202238           0.07193699      308                  0                    306                       2                        -0.95156914        310.72687           0.0                      0.0                          95                        false                    ""                        1.1872183    0.14183521         0.0303671            0.04135078            0.27623665                 -0.15838002            -0.05875747             37                           22                      1.0894227               39               14                   2                        0.03216391                 27.255661              0                   0                0.96030855 0.14087936                 0.1871018                  0.13355425                 0.425487                   -114.555435            -85.43781              14.869395              -18.696522             false             307          139.61532737539247 0.73641324             189.58829                   20.325033       21            27.81457834489518  5.5347195               5.025472                     21.727861        30            186.31930560855199 9.169367                20.319757                    19.07225         1.533742                 0                               10                         0                               17                         0              2.655611     1.4028282    1.2527828  ""              ""                    ""             ""             ""                       ""                         ""                       ""                  ""              ""               ""                  ""               ""               ""               ""                  ""       ""           ""                 ""         ""             ""                   ""                    NOT_AVAILABLE      69.1198912890838  0.5277644180153591  313.4712239925356  50.87933620278129  false             false                0               false             false          false   false                false        false            false        false               2.6307507E-11                2.6317168E-10                0.9999927                  ""           ""                 ""                 ""           ""                 ""                 ""         ""               ""               ""               ""                     ""                     ""            ""                  ""                  ""         ""               ""               ""               ""                     ""                     ""             
  0.015508311621290578  1636148068921376768 "Gaia DR3 2031062035420714880" 2031062035420714880 1377955381   2016.0    300.7993125602474  0.7776976   31.96007725551612  1.2263795   0.0022065092755789717  1.4639437      0.0015072365        6.9618454  -3.8073973938668906   1.0930523   -5.828466003137623   1.915698    -0.46668997   -0.06524707      0.24608243    -0.23286904    0.0141371135      -0.27169442   0.19961938     -0.07670883        -0.3725008          -0.4583834      193                  0                    191                       2                        1.9511178          241.01733           2.8257241                1.4085598                    95                        false                    ""                        1.0038362    0.27712178         -0.105627485         -0.041113116          0.073668264                -0.08549346            -0.04888414             22                           14                      2.8114247               32               13                   4                        0.041213702                65.12889               0                   27               1.1012685  0.32191604                 0.54651517                 0.2955646                  0.5977143                  -106.511055            69.5661                11.165225              -16.271288             false             195          109.95602341802973 1.1036056              99.63344                    20.58432        0             ""                 ""                      ""                           ""               0             ""                 ""                      ""                           ""               ""                       ""                              ""                         ""                              ""                         2              ""           ""           ""         ""              ""                    ""             ""             ""                       ""                         ""                       ""                  ""              ""               ""                  ""               ""               ""               ""                  ""       ""           ""                 ""         ""             ""                   ""                    NOT_AVAILABLE      69.10879018794928 0.5034316602672669  313.4818484479909  50.853445183487565 false             false                0               false             false          false   false                false        false            false        false               ""                           ""                           ""                         ""           ""                 ""                 ""           ""                 ""                 ""         ""               ""               ""               ""                     ""                     ""            ""                  ""                  ""         ""               ""               ""               ""                     ""                     ""             
  0.015568197929182046  1636148068921376768 "Gaia DR3 2031062413358361216" 2031062413358361216 1195787143   2016.0    300.80115153045523 0.18355845  31.965167240243414 0.2472048   0.08843042855008451    0.3073673      0.2877028           5.7547717  -2.862918721970497    0.25865516  -4.9921031467119015  0.34532404  -0.11074415   0.06375885       -0.039542276  0.0019789035   0.15003264        -0.080803774  -0.13424079    -0.26336524        0.05962703          -0.046256814    424                  0                    421                       3                        1.6861354          532.5989            1.0946949                2.5198455                    95                        false                    ""                        1.1651765    0.07014146         -0.069160394         0.19679338            0.052002307                -0.10878727            -0.26450408             49                           24                      0.4795799               51               20                   0                        0.0147450855               134.18195              0                   0                1.0582752  0.15329151                 0.2878878                  0.19328246                 0.42053682                 -101.98226             77.553085              12.34468               -17.836369             false             427          314.677764285657   0.84617895             371.88086                   19.442701       46            84.0633178103524   4.996569                16.824207                    20.527025        46            365.1469236244859  7.8347135               46.60629                     18.341726        1.4275246                0                               30                         0                               29                         0              2.185299     1.0843239    1.100975   ""              ""                    ""             ""             ""                       ""                         ""                       ""                  ""              ""               ""                  ""               ""               ""               ""                  ""       ""           ""                 ""         ""             ""                   ""                    NOT_AVAILABLE      69.11393031696123 0.5048184536436977  313.4867892353297  50.857759564457716 false             false                0               false             false          false   false                false        false            false        false               2.0358612E-11                3.6317935E-10                0.9999963                  ""           ""                 ""                 ""           ""                 ""                 ""         ""               ""               ""               ""                     ""                     ""            ""                  ""                  ""         ""               ""               ""               ""                     ""                     ""             
